age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_age_ratio,work_age_ratio,dataset_split
35,0,193815,0,12,2,1,0,4,1,0,0,40,38,1,0.3428571428571428,59.42857142857143,train
41,3,34987,1,10,2,4,0,4,1,0,0,54,38,1,0.2439024390243902,68.48780487804878,train
26,0,59306,1,13,4,3,1,4,1,0,0,40,38,0,0.5,80.0,train
34,0,142897,2,14,2,1,0,1,1,7298,0,35,35,1,0.4117647058823529,53.52941176470589,train
36,3,205607,1,13,0,1,1,2,0,0,0,40,38,1,0.3611111111111111,57.77777777777778,test
22,0,199698,1,10,4,3,3,4,1,0,0,15,38,0,0.4545454545454545,35.45454545454545,train
24,0,191954,1,10,4,4,1,4,1,0,0,40,38,0,0.4166666666666667,86.66666666666667,test
77,3,138714,1,10,2,3,0,4,1,0,0,40,38,0,0.1298701298701298,27.01298701298701,validation
22,0,399087,4,3,2,4,2,4,0,0,0,40,25,0,0.1363636363636363,94.54545454545456,train
29,0,423158,1,10,4,1,1,4,0,0,0,40,38,0,0.3448275862068966,71.72413793103448,train
62,0,159841,2,9,6,0,1,4,0,0,0,24,38,0,0.1451612903225806,20.12903225806452,train
39,3,174308,2,9,2,1,0,4,1,0,0,40,38,0,0.2307692307692307,53.333333333333336,train
43,0,50356,1,10,2,4,0,4,1,0,1485,50,38,0,0.2325581395348837,60.46511627906977,train
35,0,186110,2,9,0,4,1,4,1,0,0,45,38,0,0.2571428571428571,66.85714285714286,train
29,0,200381,4,7,4,1,1,4,0,0,0,40,38,0,0.2413793103448276,71.72413793103448,train
76,3,174309,2,14,2,4,0,4,1,0,0,10,38,0,0.1842105263157894,6.842105263157895,train
63,3,78383,2,9,2,4,0,4,1,0,0,45,38,0,0.1428571428571428,37.142857142857146,train
43,0,187728,1,10,2,1,5,4,0,0,1887,50,38,1,0.2325581395348837,60.46511627906977,train
58,3,321171,2,9,2,4,0,4,1,0,0,40,38,0,0.1551724137931034,35.86206896551724,train
66,0,127921,2,9,4,4,1,4,1,2050,0,55,38,0,0.1363636363636363,43.333333333333336,train
41,0,206565,1,10,4,4,1,2,1,0,0,45,38,0,0.2439024390243902,57.073170731707314,train
26,0,224563,1,13,4,1,1,4,1,0,0,40,38,0,0.5,80.0,train
47,0,178686,0,11,4,0,1,4,1,0,0,40,38,0,0.2340425531914893,44.255319148936174,train
55,2,98545,4,6,2,1,0,4,1,0,0,40,38,0,0.109090909090909,37.81818181818182,train
53,0,242606,2,9,2,4,0,4,1,0,0,40,38,0,0.1698113207547169,39.24528301886792,validation
17,0,270942,4,3,4,0,2,4,1,0,0,48,25,0,0.1764705882352941,146.8235294117647,train
30,0,94235,2,9,4,4,2,4,1,0,0,40,38,0,0.3,69.33333333333333,train
49,0,71195,2,14,4,1,1,4,1,0,0,60,38,0,0.2857142857142857,63.67346938775511,validation
19,0,104112,2,9,4,3,4,2,1,0,0,30,13,0,0.4736842105263157,82.10526315789474,validation
45,0,261192,2,9,2,0,0,2,1,0,0,40,38,0,0.2,46.22222222222222,validation
26,0,94936,0,12,4,3,1,4,1,0,0,40,38,0,0.4615384615384615,80.0,train
38,0,296478,0,11,2,4,0,4,1,7298,0,40,38,1,0.2894736842105263,54.73684210526316,test
36,2,119272,2,9,2,2,0,4,1,7298,0,40,38,1,0.25,57.77777777777778,test
33,0,85043,2,9,4,4,1,4,1,0,0,20,38,0,0.2727272727272727,31.51515151515152,train
22,2,293364,1,10,4,2,3,2,0,0,0,40,38,0,0.4545454545454545,94.54545454545456,train
43,3,241895,1,13,4,3,1,4,1,0,0,42,38,0,0.3023255813953488,50.7906976744186,train
56,0,101128,0,12,3,0,1,4,1,0,0,25,19,0,0.2142857142857142,23.214285714285715,train
31,0,156464,1,13,4,1,3,4,1,0,0,25,38,0,0.4193548387096774,41.935483870967744,test
33,0,117963,1,13,2,1,0,4,1,0,0,40,38,1,0.3939393939393939,63.03030303030303,validation
26,0,192262,2,9,2,0,0,4,1,0,0,40,38,0,0.3461538461538461,80.0,validation
33,0,111363,1,13,2,1,0,4,1,0,0,40,38,1,0.3939393939393939,63.03030303030303,train
46,2,329752,4,7,2,4,0,4,1,0,0,30,38,0,0.1521739130434782,33.91304347826087,train
38,2,95432,2,9,2,1,0,4,1,0,0,40,38,1,0.2368421052631578,54.73684210526316,test
65,0,161400,4,7,6,0,4,3,1,0,0,40,38,0,0.1076923076923077,32.0,test
40,0,96129,0,11,2,1,0,4,1,0,0,40,38,1,0.275,52.0,train
42,0,111949,2,9,2,1,5,4,0,0,0,35,38,0,0.2142857142857142,43.333333333333336,train
26,3,117125,4,5,2,4,0,4,1,0,0,40,31,0,0.1923076923076923,80.0,validation
36,0,348022,4,6,2,0,5,4,0,0,0,24,38,0,0.1666666666666666,34.666666666666664,train
62,0,270092,2,14,2,1,0,4,1,0,0,40,38,1,0.2258064516129032,33.54838709677419,train
43,0,180609,1,13,2,4,0,4,1,0,0,45,38,0,0.3023255813953488,54.41860465116279,test
43,0,174575,1,13,0,1,1,4,1,0,1564,45,38,1,0.3023255813953488,54.41860465116279,validation
22,0,410439,2,9,3,3,1,4,1,0,0,55,38,0,0.4090909090909091,130.0,validation
28,0,92262,2,9,2,4,0,4,1,0,0,40,38,0,0.3214285714285714,74.28571428571429,train
56,3,183081,1,10,2,3,0,4,1,0,0,45,38,0,0.1785714285714285,41.785714285714285,train
22,0,362589,0,12,4,3,1,4,0,0,0,15,38,0,0.5454545454545454,35.45454545454545,train
57,0,212448,1,13,0,1,1,4,0,0,0,45,38,1,0.2280701754385964,41.05263157894737,train
39,0,481060,2,9,0,3,4,4,0,0,0,40,38,0,0.2307692307692307,53.333333333333336,train
26,2,185885,1,10,4,1,4,4,0,0,0,15,38,0,0.3846153846153846,30.0,test
17,0,89821,4,7,4,0,3,4,1,0,0,10,38,0,0.4117647058823529,30.58823529411765,train
40,2,184018,0,11,2,4,0,4,1,0,0,38,38,1,0.275,49.4,train
45,0,256649,2,9,2,4,0,2,1,0,0,40,38,0,0.2,46.22222222222222,test
44,0,160323,2,9,4,4,1,2,1,0,0,40,38,0,0.2045454545454545,47.27272727272727,test
20,2,350845,1,10,4,1,3,4,0,0,0,10,38,0,0.5,26.0,validation
33,0,267404,2,9,2,4,5,4,0,0,0,40,38,0,0.2727272727272727,63.03030303030303,train
23,0,35633,1,10,4,3,1,4,1,0,0,40,38,0,0.4347826086956521,90.43478260869566,train
46,3,80914,2,14,0,1,1,4,1,0,0,30,38,0,0.3043478260869565,33.91304347826087,test
38,0,172927,2,9,2,3,0,4,1,0,0,50,38,0,0.2368421052631578,68.42105263157895,train
54,0,174319,2,9,0,4,1,4,1,0,0,40,38,0,0.1666666666666666,38.51851851851852,test
46,0,214955,4,3,0,4,1,4,0,0,2339,45,38,0,0.0652173913043478,50.869565217391305,train
25,0,344991,1,10,2,4,0,4,1,0,0,40,38,0,0.4,83.2,validation
46,0,108699,1,10,0,3,1,4,0,0,0,40,38,0,0.217391304347826,45.21739130434783,train
36,2,117312,1,10,2,4,5,4,0,0,0,40,38,0,0.2777777777777778,57.77777777777778,train
23,0,396099,2,9,4,0,1,4,0,0,0,25,38,0,0.391304347826087,56.52173913043478,validation
29,0,134152,2,9,5,4,1,4,1,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
44,0,162028,1,10,2,1,5,4,0,0,2415,6,38,1,0.2272727272727272,7.090909090909091,train
19,0,25429,1,10,4,1,3,4,0,0,0,16,38,0,0.5263157894736842,43.78947368421053,validation
19,0,232392,2,9,4,0,2,4,0,0,0,40,38,0,0.4736842105263157,109.47368421052632,train
35,0,220098,2,9,2,0,5,4,0,0,0,40,38,1,0.2571428571428571,59.42857142857143,train
27,0,301302,1,13,4,4,1,4,1,0,0,50,38,0,0.4814814814814814,96.29629629629628,train
46,3,277946,0,12,5,4,1,4,1,0,0,40,38,0,0.2608695652173913,45.21739130434783,train
34,0,196164,2,9,4,0,1,4,0,0,0,35,38,0,0.2647058823529412,53.52941176470589,train
44,0,115562,1,10,2,1,0,4,1,0,0,40,38,0,0.2272727272727272,47.27272727272727,train
45,0,96975,1,10,0,4,4,4,0,0,0,40,38,0,0.2222222222222222,46.22222222222222,train
25,0,86872,1,13,2,1,0,4,1,0,0,55,38,1,0.52,114.4,validation
52,3,132178,1,13,2,1,0,4,1,0,0,50,38,1,0.25,50.0,train
20,0,416103,1,10,4,4,3,4,1,0,0,40,38,0,0.5,104.0,validation
28,0,108574,1,10,4,0,1,4,0,0,0,40,38,0,0.3571428571428571,74.28571428571429,train
50,2,288353,1,13,2,2,0,4,1,0,0,40,38,1,0.26,41.6,train
34,0,227689,0,11,0,1,1,4,0,0,0,64,38,0,0.3235294117647059,97.88235294117646,train
28,0,166481,4,4,2,4,0,3,1,0,2179,40,32,0,0.1428571428571428,74.28571428571429,test
41,0,445382,2,14,2,1,0,4,1,0,1977,65,38,1,0.3414634146341463,82.4390243902439,train
28,0,110145,2,9,2,1,0,4,1,0,0,40,38,0,0.3214285714285714,74.28571428571429,train
46,3,317253,2,9,2,4,0,4,1,0,0,25,38,0,0.1956521739130435,28.26086956521739,test
32,0,364657,1,10,2,1,0,4,1,0,0,50,38,0,0.3125,81.25,train
41,2,42346,1,10,0,0,1,2,0,0,0,24,38,0,0.2439024390243902,30.4390243902439,train
24,0,241951,2,9,4,4,4,2,0,0,0,40,38,0,0.375,86.66666666666667,train
33,0,118500,1,10,0,1,4,4,0,0,0,40,38,0,0.303030303030303,63.03030303030303,validation
46,0,188386,3,16,2,1,0,4,1,15024,0,60,38,1,0.3478260869565217,67.82608695652173,train
31,2,1033222,1,10,2,4,0,4,1,0,0,40,38,0,0.3225806451612903,67.09677419354838,validation
35,0,92440,4,8,0,4,1,4,1,0,0,50,38,1,0.2285714285714285,74.28571428571429,validation
52,0,190762,4,2,2,4,0,4,1,0,0,40,25,0,0.0384615384615384,40.0,train
30,0,426017,4,7,4,0,3,4,0,0,0,19,38,0,0.2333333333333333,32.93333333333333,test
34,2,243867,4,7,5,4,1,2,1,0,0,40,38,0,0.2058823529411764,61.1764705882353,train
34,2,240283,2,9,0,4,4,4,0,0,0,40,38,0,0.2647058823529412,61.1764705882353,train
20,0,61777,1,10,2,3,0,4,1,0,0,30,38,0,0.5,78.0,train
17,0,175024,4,7,4,4,3,4,1,2176,0,18,38,0,0.4117647058823529,55.05882352941177,train
32,2,92003,1,13,2,1,5,4,0,0,0,40,38,1,0.40625,65.0,train
29,0,188401,2,9,0,4,1,4,1,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
33,0,228528,4,6,4,4,4,4,0,0,0,35,38,0,0.1818181818181818,55.15151515151515,train
25,0,133373,2,9,2,4,0,4,1,0,0,60,38,0,0.36,124.8,train
36,2,255191,2,14,4,1,1,4,1,0,1408,40,38,0,0.3888888888888889,57.77777777777778,train
23,0,204653,2,9,4,4,1,4,1,0,0,72,5,0,0.391304347826087,162.7826086956522,train
63,3,222289,2,9,2,1,0,4,1,0,0,40,38,1,0.1428571428571428,33.01587301587302,test
47,2,287480,2,14,2,1,0,4,1,0,0,40,38,0,0.2978723404255319,44.255319148936174,validation
40,3,204116,1,13,3,1,1,4,0,2174,0,40,38,0,0.325,52.0,train
30,0,29662,0,12,2,0,5,4,0,0,0,25,38,1,0.4,43.333333333333336,train
27,0,116358,1,10,4,4,3,1,1,0,1980,40,29,0,0.3703703703703703,77.03703703703704,train
33,0,208405,2,14,2,1,0,4,1,0,0,50,38,1,0.4242424242424242,78.78787878787878,validation
34,2,284843,2,9,4,4,1,2,1,594,0,60,38,0,0.2647058823529412,91.76470588235294,train
34,2,117018,1,10,4,2,1,4,0,0,0,40,38,0,0.2941176470588235,61.1764705882353,train
23,0,81281,1,10,2,1,0,4,1,0,0,40,38,0,0.4347826086956521,90.43478260869566,train
42,2,340148,1,10,2,1,5,4,0,0,0,40,38,0,0.238095238095238,49.523809523809526,train
29,0,363425,1,13,4,1,1,4,1,0,0,40,38,0,0.4482758620689655,71.72413793103448,train
45,0,45857,2,9,0,1,1,4,0,0,0,28,38,0,0.2,32.355555555555554,train
24,2,191073,2,9,4,2,3,4,1,0,0,40,38,0,0.375,86.66666666666667,validation
44,0,116632,1,10,2,1,0,4,1,0,0,40,38,1,0.2272727272727272,47.27272727272727,test
27,0,405855,4,5,4,4,2,4,1,0,0,40,25,0,0.1851851851851851,77.03703703703704,train
20,0,298227,1,10,4,3,1,4,1,0,0,35,38,0,0.5,91.0,test
44,0,290521,2,9,6,1,4,2,0,0,0,40,38,0,0.2045454545454545,47.27272727272727,train
51,0,56915,2,9,2,4,0,0,1,0,0,40,38,0,0.1764705882352941,40.78431372549019,train
20,0,146538,2,9,2,4,0,4,1,0,0,40,38,0,0.45,104.0,train
19,0,206399,2,9,4,4,3,2,0,0,0,40,38,0,0.4736842105263157,109.47368421052632,train
45,3,197332,1,10,2,4,0,4,1,0,0,55,38,1,0.2222222222222222,63.55555555555556,validation
60,0,245062,2,9,2,4,0,4,1,0,0,40,38,1,0.15,34.666666666666664,train
44,3,234885,2,9,2,3,5,4,0,0,0,40,38,1,0.2045454545454545,47.27272727272727,train
40,0,72887,0,11,2,4,0,1,1,0,0,40,38,1,0.275,52.0,train
30,0,180374,2,9,2,1,5,4,0,0,0,40,38,0,0.3,69.33333333333333,train
38,0,351299,1,10,2,4,0,2,1,0,0,50,38,0,0.2631578947368421,68.42105263157895,train
23,0,54012,2,9,2,4,0,4,1,0,0,60,38,0,0.391304347826087,135.65217391304347,train
44,0,116632,0,12,4,4,3,4,1,0,0,40,38,0,0.2727272727272727,47.27272727272727,validation
54,2,288825,2,9,2,4,0,2,1,0,0,40,38,0,0.1666666666666666,38.51851851851852,test
32,0,132601,1,13,2,1,0,4,1,0,0,50,38,0,0.40625,81.25,train
50,0,193374,4,2,3,4,4,4,1,0,0,40,38,0,0.04,41.6,train
24,0,170070,1,13,4,1,1,4,0,0,0,20,38,0,0.5416666666666666,43.333333333333336,train
37,0,126708,2,9,2,1,5,4,0,0,0,60,38,0,0.2432432432432432,84.32432432432432,test
52,0,35598,2,9,0,4,4,4,1,0,0,40,38,0,0.173076923076923,40.0,train
38,0,33983,1,10,2,4,0,4,1,0,0,40,38,0,0.2631578947368421,54.73684210526316,validation
49,0,192776,2,14,2,1,0,4,1,0,1977,45,38,1,0.2857142857142857,47.755102040816325,test
30,0,118551,1,13,2,1,5,4,0,0,0,16,38,1,0.4333333333333333,27.73333333333333,train
60,0,201965,1,10,4,1,4,4,1,0,0,40,38,1,0.1666666666666666,34.666666666666664,test
35,0,285020,2,9,4,4,1,4,1,0,0,40,38,0,0.2571428571428571,59.42857142857143,train
30,0,303990,2,9,4,4,1,4,1,0,0,60,38,0,0.3,104.0,train
67,0,49401,0,11,0,0,1,4,0,0,0,24,38,0,0.1641791044776119,18.62686567164179,train
46,0,279196,1,13,4,4,1,4,0,0,0,40,38,0,0.2826086956521739,45.21739130434783,train
17,0,211870,4,5,4,0,1,4,1,0,0,6,38,0,0.2941176470588235,18.352941176470587,test
22,0,281432,1,10,4,4,3,4,1,0,0,30,38,0,0.4545454545454545,70.9090909090909,train
27,0,161155,4,6,4,0,1,4,1,0,0,40,38,0,0.2222222222222222,77.03703703703704,train
23,0,197904,2,9,4,0,4,4,0,0,0,35,38,0,0.391304347826087,79.1304347826087,train
33,0,111746,0,12,2,4,0,4,1,0,0,45,31,0,0.3636363636363636,70.9090909090909,train
43,3,170721,1,10,2,4,0,4,1,0,0,20,38,0,0.2325581395348837,24.186046511627907,train
28,2,70100,1,13,4,1,1,4,1,0,0,20,38,0,0.4642857142857143,37.142857142857146,train
41,0,193626,2,9,3,4,4,4,0,0,0,40,38,0,0.2195121951219512,50.73170731707317,train
25,0,189775,1,10,3,1,3,2,0,0,0,20,38,0,0.4,41.6,train
59,2,286967,2,9,2,4,0,4,1,0,0,45,38,0,0.1525423728813559,39.66101694915254,test
45,2,164427,1,13,0,1,4,4,0,0,0,40,38,0,0.2888888888888888,46.22222222222222,train
38,0,91039,1,13,2,3,0,4,1,15024,0,60,38,1,0.3421052631578947,82.10526315789474,train
40,0,347934,2,9,4,0,1,4,0,0,0,35,38,0,0.225,45.5,validation
46,2,371373,2,9,0,1,1,4,1,0,0,40,38,0,0.1956521739130435,45.21739130434783,validation
35,0,32220,0,12,4,1,1,4,0,0,0,60,38,0,0.3428571428571428,89.14285714285714,train
34,0,187251,2,9,0,1,4,4,0,0,0,25,38,0,0.2647058823529412,38.23529411764706,train
33,0,178107,1,13,4,4,3,4,1,0,0,20,38,0,0.3939393939393939,31.51515151515152,train
41,0,343121,2,9,0,1,4,4,0,0,0,36,38,0,0.2195121951219512,45.65853658536585,train
20,0,262749,1,10,4,4,3,4,1,0,0,40,38,0,0.5,104.0,validation
23,0,403107,4,3,4,0,3,4,1,0,0,40,7,0,0.1304347826086956,90.43478260869566,test
26,0,64293,1,10,4,1,1,4,0,0,0,35,38,0,0.3846153846153846,70.0,train
23,2,324960,2,9,4,4,1,4,1,0,0,40,30,0,0.391304347826087,90.43478260869566,validation
62,2,114060,2,9,2,4,0,4,1,0,0,40,38,0,0.1451612903225806,33.54838709677419,train
52,0,48925,1,10,2,1,0,4,1,0,0,40,38,0,0.1923076923076923,40.0,train
58,0,180980,1,10,0,0,4,4,0,0,0,42,9,0,0.1724137931034483,37.6551724137931,test
25,0,181054,1,13,4,3,1,4,0,0,0,40,38,0,0.52,83.2,train
24,0,388093,1,13,4,1,1,2,1,0,0,40,38,0,0.5416666666666666,86.66666666666667,train
19,0,249609,1,10,4,2,3,4,1,0,0,8,38,0,0.5263157894736842,21.894736842105264,test
43,0,112131,1,10,2,1,0,4,1,0,0,40,38,0,0.2325581395348837,48.372093023255815,test
47,2,543162,2,9,5,1,4,2,0,0,0,40,38,0,0.1914893617021276,44.255319148936174,train
39,0,91996,2,9,0,0,4,4,0,0,0,40,38,0,0.2307692307692307,53.333333333333336,train
49,0,141944,0,11,3,4,4,4,1,0,1380,42,38,0,0.2244897959183673,44.57142857142857,validation
32,0,37070,0,11,4,4,1,4,1,0,0,45,38,0,0.34375,73.125,train
34,0,337587,1,10,2,1,0,4,1,0,0,50,38,1,0.2941176470588235,76.47058823529412,train
28,0,189346,2,9,0,4,1,4,1,0,0,45,38,0,0.3214285714285714,83.57142857142857,train
25,0,267044,1,10,4,1,1,0,0,0,0,20,38,0,0.4,41.6,train
34,0,108116,1,13,2,1,0,4,1,0,0,50,38,1,0.3823529411764705,76.47058823529412,validation
38,3,99146,1,13,2,1,0,4,1,15024,0,80,38,1,0.3421052631578947,109.47368421052632,train
50,0,196232,2,9,2,1,0,4,1,7688,0,50,38,1,0.18,52.0,validation
24,2,248344,1,10,0,4,1,2,1,0,0,50,38,0,0.4166666666666667,108.33333333333331,train
37,2,186035,1,10,2,1,0,4,1,0,0,45,38,1,0.2702702702702703,63.24324324324324,validation
44,0,177905,1,10,0,4,4,4,1,0,0,58,38,1,0.2272727272727272,68.54545454545455,train
28,0,85812,1,10,2,3,5,4,0,0,0,40,38,0,0.3571428571428571,74.28571428571429,validation
42,0,221172,1,13,2,1,0,4,1,0,0,40,38,1,0.3095238095238095,49.523809523809526,train
74,0,99183,1,10,0,1,1,4,0,0,0,9,38,0,0.1351351351351351,6.324324324324325,validation
38,3,190387,2,9,2,4,0,4,1,0,0,50,38,0,0.2368421052631578,68.42105263157895,train
44,3,202692,2,14,2,1,0,4,1,0,0,40,38,0,0.3181818181818182,47.27272727272727,validation
44,0,109339,4,7,0,4,4,3,0,0,0,46,32,0,0.1590909090909091,54.36363636363637,validation
26,0,108658,2,9,4,4,1,4,1,0,0,40,38,0,0.3461538461538461,80.0,train
36,0,197202,2,9,2,0,0,2,1,0,0,40,38,0,0.25,57.77777777777778,test
41,0,101739,0,12,2,1,5,4,0,0,0,50,38,1,0.2926829268292683,63.41463414634146,train
67,0,231559,2,15,2,1,0,4,1,20051,0,48,38,1,0.2238805970149253,37.25373134328358,train
39,2,207853,4,8,2,1,0,4,1,0,0,50,38,0,0.2051282051282051,66.66666666666667,train
57,0,190942,4,2,6,3,1,2,0,0,0,30,38,0,0.0350877192982456,27.36842105263158,validation
29,0,102345,0,11,5,4,1,4,1,0,0,40,38,0,0.3793103448275862,71.72413793103448,train
31,3,41493,1,13,4,4,1,4,0,0,0,45,38,0,0.4193548387096774,75.48387096774194,train
44,0,210525,1,10,2,4,0,4,1,0,0,40,38,0,0.2272727272727272,47.27272727272727,train
29,0,133937,3,16,4,1,3,4,1,0,0,40,38,0,0.5517241379310345,71.72413793103448,train
30,0,237903,1,10,4,4,4,4,0,0,0,40,38,0,0.3333333333333333,69.33333333333333,train
27,0,163862,2,9,4,4,1,4,1,0,0,40,38,0,0.3333333333333333,77.03703703703704,train
27,0,201872,1,10,2,3,0,4,1,0,0,50,38,0,0.3703703703703703,96.29629629629628,train
32,0,84179,2,9,4,4,1,4,0,0,0,45,38,0,0.28125,73.125,test
58,0,51662,4,6,2,0,5,4,0,0,0,8,38,0,0.1034482758620689,7.172413793103448,train
35,2,233327,1,10,2,2,0,4,1,0,0,40,38,0,0.2857142857142857,59.42857142857143,validation
21,0,259510,2,9,4,4,3,4,1,0,0,36,38,0,0.4285714285714285,89.14285714285714,train
28,0,184831,1,10,4,4,4,4,1,0,0,40,38,0,0.3571428571428571,74.28571428571429,test
46,3,245724,1,10,0,1,1,4,1,0,0,50,38,0,0.217391304347826,56.52173913043478,train
36,3,27053,2,9,5,0,4,4,0,0,0,40,38,0,0.25,57.77777777777778,test
72,0,205343,4,7,6,1,4,4,0,0,0,40,38,0,0.0972222222222222,28.88888888888889,test
35,0,229328,2,9,2,4,5,2,0,0,0,40,38,0,0.2571428571428571,59.42857142857143,train
33,2,319560,0,11,0,4,4,2,0,0,0,40,38,1,0.3333333333333333,63.03030303030303,train
69,0,136218,4,7,4,4,1,4,0,0,0,40,38,0,0.1014492753623188,30.144927536231883,validation
35,0,54576,2,9,2,4,0,4,1,0,0,40,38,0,0.2571428571428571,59.42857142857143,train
34,0,148291,2,9,2,1,5,4,0,0,0,32,38,0,0.2647058823529412,48.94117647058823,train
30,0,152453,4,7,2,0,0,4,1,0,0,40,25,0,0.2333333333333333,69.33333333333333,validation
28,0,114053,1,13,4,4,1,4,1,0,0,55,38,0,0.4642857142857143,102.14285714285714,test
54,0,212960,1,13,2,3,0,4,1,0,0,35,38,1,0.2407407407407407,33.7037037037037,train
47,0,264052,1,10,2,1,0,4,1,0,0,50,38,1,0.2127659574468085,55.319148936170215,train
24,0,82804,2,9,4,4,4,2,0,0,0,40,38,0,0.375,86.66666666666667,test
52,3,334273,1,13,2,1,0,4,1,0,0,60,38,1,0.25,60.0,train
20,0,27337,2,9,4,4,3,0,1,0,0,48,38,0,0.45,124.8,train
43,3,188436,2,14,2,1,0,4,1,5013,0,45,38,0,0.3255813953488372,54.41860465116279,train
45,0,433665,4,4,5,0,4,4,0,0,0,40,25,0,0.0888888888888888,46.22222222222222,test
29,3,110663,2,9,5,4,1,4,1,0,0,35,38,0,0.3103448275862069,62.75862068965517,train
47,0,87490,2,14,0,1,4,4,1,0,0,42,38,0,0.2978723404255319,46.46808510638298,train
24,0,354351,2,9,4,4,3,4,1,0,0,40,38,0,0.375,86.66666666666667,train
51,0,95469,2,9,2,1,0,4,1,0,0,40,38,0,0.1764705882352941,40.78431372549019,train
17,0,242718,4,7,4,3,3,4,1,0,0,12,38,0,0.4117647058823529,36.70588235294117,train
37,0,22463,0,11,2,4,0,4,1,0,1977,40,38,1,0.2972972972972973,56.21621621621622,train
27,0,158156,3,16,4,1,1,4,0,0,0,70,38,0,0.5925925925925926,134.8148148148148,train
29,0,350162,1,13,2,1,5,4,1,0,0,40,38,1,0.4482758620689655,71.72413793103448,train
36,3,28738,0,12,0,3,4,4,0,0,0,35,38,0,0.3333333333333333,50.55555555555556,train
58,2,283635,1,13,4,1,1,4,0,0,0,40,38,0,0.2241379310344827,35.86206896551724,train
26,3,86646,1,10,2,4,0,4,1,0,0,45,38,0,0.3846153846153846,90.0,validation
57,0,69884,2,9,2,3,0,4,1,0,0,40,38,1,0.1578947368421052,36.49122807017544,test
59,0,199713,2,9,2,4,0,4,1,0,0,40,38,0,0.1525423728813559,35.25423728813559,train
27,0,181659,2,9,2,4,0,4,1,0,0,40,38,0,0.3333333333333333,77.03703703703704,train
31,3,340939,1,13,4,1,1,4,1,0,0,40,38,0,0.4193548387096774,67.09677419354838,train
21,0,197747,1,10,4,3,3,4,0,0,0,24,38,0,0.4761904761904761,59.42857142857143,test
29,0,34292,1,10,4,1,1,4,1,0,0,60,38,0,0.3448275862068966,107.58620689655172,train
18,0,156764,4,7,4,0,3,4,1,0,0,40,38,0,0.3888888888888889,115.55555555555556,validation
52,0,25826,4,6,2,4,0,4,1,0,1887,47,38,1,0.1153846153846153,47.0,train
57,3,103948,1,13,0,1,1,4,1,0,0,80,38,0,0.2280701754385964,72.98245614035088,test
60,0,39352,4,4,4,4,1,4,1,0,0,48,38,1,0.0666666666666666,41.6,train
31,0,168387,1,13,2,1,0,4,1,7688,0,40,1,1,0.4193548387096774,67.09677419354838,validation
23,0,117789,1,13,4,1,3,4,0,0,0,40,38,0,0.5652173913043478,90.43478260869566,train
27,0,267147,2,9,4,3,3,4,1,0,0,40,38,0,0.3333333333333333,77.03703703703704,train
42,3,214242,2,15,2,1,0,4,1,0,1902,50,38,1,0.3571428571428571,61.90476190476191,train
25,0,200408,1,10,4,1,1,4,1,2174,0,40,38,0,0.4,83.2,train
49,0,136455,1,13,4,1,1,4,0,0,0,45,38,0,0.2653061224489796,47.755102040816325,validation
32,0,239824,1,13,4,1,1,4,1,0,0,40,38,0,0.40625,65.0,train
19,0,217039,1,10,4,1,3,4,1,0,0,28,38,0,0.5263157894736842,76.63157894736842,train
60,0,51290,4,4,0,0,1,4,0,0,0,40,38,0,0.0666666666666666,34.666666666666664,test
42,2,175674,4,5,2,0,0,4,1,0,0,40,38,0,0.119047619047619,49.523809523809526,train
35,3,194404,0,12,4,4,1,4,1,0,0,40,38,0,0.3428571428571428,59.42857142857143,train
48,0,45612,2,9,4,1,4,2,0,0,0,37,38,0,0.1875,40.083333333333336,train
51,0,410114,2,14,2,4,0,4,1,0,0,40,38,1,0.2745098039215686,40.78431372549019,validation
29,0,182521,2,9,4,4,1,0,1,0,0,40,38,0,0.3103448275862069,71.72413793103448,train
36,2,339772,2,9,5,1,1,2,1,0,0,40,38,0,0.25,57.77777777777778,train
17,0,169658,4,6,4,0,3,4,0,0,0,21,38,0,0.3529411764705882,64.23529411764706,train
52,0,200853,2,14,0,1,1,4,0,6849,0,60,38,0,0.2692307692307692,60.0,train
24,0,247564,2,9,4,4,1,4,1,0,0,40,38,0,0.375,86.66666666666667,train
24,0,249909,2,9,2,4,0,4,1,0,0,50,38,0,0.375,108.33333333333331,train
26,2,208122,1,13,4,1,3,4,1,1055,0,40,38,0,0.5,80.0,train
27,0,109881,1,13,4,0,3,4,0,0,0,20,38,0,0.4814814814814814,38.51851851851852,train
39,0,207824,2,9,4,4,3,4,1,0,0,60,38,0,0.2307692307692307,80.0,test
30,0,369027,2,9,2,4,0,2,1,0,0,45,38,0,0.3,78.0,train
50,3,114117,2,9,2,1,0,4,1,0,0,32,38,0,0.18,33.28,train
52,3,51048,1,13,2,3,0,4,1,0,0,55,38,0,0.25,55.0,train
46,0,102388,2,15,2,1,0,4,1,15024,0,45,38,1,0.3260869565217391,50.869565217391305,train
23,0,190483,1,13,4,3,3,4,0,0,0,20,38,0,0.5652173913043478,45.21739130434783,train
45,0,462440,4,7,6,0,1,2,0,0,0,20,38,0,0.1555555555555555,23.11111111111111,train
